1,39.0
2,39.0
3,633.0
4,633.0
5,633.0
6,633.0
7,633.0
8,633.0
9,633.0
10,633.0
11,633.0
12,633.0
13,633.0
14,633.0
15,633.0
16,633.0
17,633.0
18,633.0
19,633.0
20,633.0
21,633.0
22,633.0
23,633.0
24,633.0
25,633.0
26,633.0
27,633.0
28,633.0
29,633.0
30,633.0
31,846.0
32,846.0
33,846.0
34,846.0
35,846.0
36,846.0
37,846.0
38,846.0
39,846.0
40,846.0
41,846.0
42,846.0
43,846.0
44,846.0
45,846.0
46,846.0
47,846.0
48,846.0
49,846.0
50,846.0
51,846.0
52,846.0
53,846.0
54,1006.0
55,1006.0
56,1006.0
57,1006.0
58,1006.0
59,1055.0
60,1055.0
61,1055.0
62,1055.0
63,1055.0
64,1055.0
65,1055.0
66,1055.0
67,1055.0
68,1055.0
69,1055.0
70,1055.0
71,1055.0
72,1055.0
73,1055.0
74,1055.0
75,1055.0
76,1055.0
77,1055.0
78,1055.0
79,1055.0
80,1055.0
81,1154.0
82,1154.0
83,1154.0
84,1339.0
85,1339.0
86,1339.0
87,1339.0
88,1339.0
89,1339.0
90,1339.0
91,1339.0
92,1339.0
93,1339.0
94,1339.0
95,1405.0
96,1405.0
97,1405.0
98,1405.0
99,1405.0
100,1405.0
101,1405.0
102,1405.0
103,1405.0
104,1405.0
105,1405.0
106,1475.0
107,1475.0
108,1475.0
109,1475.0
110,1475.0
111,1475.0
112,1475.0
113,1475.0
114,1475.0
115,1475.0
116,1475.0
117,1475.0
118,1475.0
119,1475.0
120,1475.0
121,1475.0
122,1475.0
123,1475.0
124,1475.0
125,1475.0
126,1475.0
127,1475.0
128,1475.0
129,1574.0
130,1574.0
131,1574.0
132,1574.0
133,1574.0
134,1574.0
135,1574.0
136,1574.0
137,1574.0
138,1574.0
139,1574.0
140,1574.0
141,1574.0
142,1574.0
143,1574.0
144,1574.0
145,1574.0
146,1574.0
147,1574.0
148,1574.0
149,1574.0
150,1574.0
151,1574.0
152,1574.0
153,1574.0
154,1574.0
155,1574.0
156,1574.0
157,1574.0
158,1574.0
159,1574.0
160,1574.0
161,1574.0
162,1574.0
163,1574.0
164,1574.0
165,1574.0
166,1574.0
167,1574.0
168,1574.0
169,1574.0
170,1574.0
171,1574.0
172,1574.0
173,1574.0
174,1574.0
175,1574.0
176,1574.0
177,1574.0
178,1574.0
179,1574.0
180,1574.0
181,1574.0
182,1574.0
183,1574.0
184,1574.0
185,1574.0
186,1590.0
187,1590.0
188,1590.0
189,1590.0
190,1590.0
191,1590.0
192,1590.0
193,1590.0
194,1590.0
195,1590.0
196,1590.0
197,1590.0
198,1590.0
199,1590.0
200,1590.0
201,1590.0
202,1590.0
203,1590.0
204,1590.0
205,1590.0
206,1590.0
207,1590.0
208,1590.0
209,1590.0
210,2041.0
211,2041.0
212,2041.0
213,2041.0
214,2041.0
215,2041.0
216,2041.0
217,2041.0
218,2041.0
219,2041.0
220,2041.0
221,2041.0
222,2041.0
223,2041.0
224,2041.0
225,2041.0
226,2041.0
227,2041.0
228,2041.0
229,2041.0
230,2041.0
231,2041.0
232,2041.0
233,2041.0
234,2041.0
235,2041.0
236,2041.0
237,2041.0
238,2041.0
239,2041.0
240,2041.0
241,2041.0
242,2041.0
243,2041.0
244,2041.0
245,2041.0
246,2041.0
247,2041.0
248,2041.0
249,2041.0
250,2041.0
251,2041.0
252,2041.0
253,2041.0
254,2041.0
255,2041.0
256,2041.0
257,2041.0
258,2041.0
259,2041.0
260,2041.0
261,2041.0
262,2041.0
263,2041.0
264,2041.0
265,2041.0
266,2041.0
267,2041.0
268,2041.0
269,2041.0
270,2041.0
271,2041.0
272,2041.0
273,2115.0
274,2115.0
275,2115.0
276,2115.0
277,2115.0
278,2115.0
279,2115.0
280,2170.0
281,2170.0
282,2170.0
283,2170.0
284,2170.0
285,2170.0
286,2170.0
287,2170.0
288,2170.0
289,2170.0
290,2170.0
291,2170.0
292,2170.0
293,2170.0
294,2170.0
295,2170.0
296,2170.0
297,2170.0
298,2170.0
299,2170.0
300,2170.0
301,2170.0
302,2173.0
303,2173.0
304,2173.0
305,2173.0
306,2173.0
307,2173.0
308,2173.0
309,2173.0
310,2173.0
311,2173.0
312,2173.0
313,2173.0
314,2173.0
315,2173.0
316,2173.0
317,2173.0
318,2173.0
319,2173.0
320,2173.0
321,2173.0
322,2173.0
323,2173.0
324,2173.0
325,2173.0
326,2173.0
327,2173.0
328,2173.0
329,2173.0
330,2173.0
331,2173.0
332,2173.0
333,2173.0
334,2173.0
335,2173.0
336,2173.0
337,2173.0
338,2173.0
339,2173.0
340,2173.0
341,2173.0
342,2173.0
343,2173.0
344,2173.0
345,2173.0
346,2173.0
347,2173.0
348,2173.0
349,2173.0
350,2173.0
351,2173.0
352,2173.0
353,2276.0
354,2276.0
355,2276.0
356,2276.0
357,2276.0
358,2276.0
359,2276.0
360,2276.0
361,2276.0
362,2276.0
363,2276.0
364,2276.0
365,2276.0
366,2276.0
367,2276.0
368,2276.0
369,2321.0
370,2321.0
371,2321.0
372,2321.0
373,2321.0
374,2321.0
375,2321.0
376,2321.0
377,2321.0
378,2321.0
379,2321.0
380,2321.0
381,2321.0
382,2321.0
383,2321.0
384,2321.0
385,2321.0
386,2321.0
387,2321.0
388,2321.0
389,2321.0
390,2321.0
391,2321.0
392,2321.0
393,2321.0
394,2324.0
395,2346.0
396,2346.0
397,2346.0
398,2346.0
399,2346.0
400,2346.0
401,2346.0
402,2346.0
403,2421.0
404,2421.0
405,2421.0
406,2421.0
407,2421.0
408,2421.0
409,2421.0
410,2421.0
411,2427.0
412,2427.0
413,2427.0
414,2427.0
415,2427.0
416,2427.0
417,2427.0
418,2427.0
419,2427.0
420,2427.0
421,2427.0
422,2427.0
423,2427.0
424,2427.0
425,2427.0
426,2427.0
427,2427.0
428,2427.0
429,2427.0
430,2427.0
431,2427.0
432,2427.0
433,2427.0
434,2427.0
435,2427.0
436,2427.0
437,2427.0
438,2427.0
439,2427.0
440,2427.0
441,2427.0
442,2427.0
443,2427.0
444,2427.0
445,2427.0
446,2427.0
447,2427.0
448,2427.0
449,2427.0
450,2427.0
451,2427.0
452,2427.0
453,2427.0
454,2427.0
455,2427.0
456,2427.0
457,2427.0
458,2427.0
459,2487.0
460,2487.0
461,2487.0
462,2487.0
463,2487.0
464,2487.0
465,2487.0
466,2487.0
467,2487.0
468,2487.0
469,2487.0
470,2487.0
471,2487.0
472,2511.0
473,2511.0
474,2513.0
475,2513.0
476,2513.0
477,2513.0
478,2513.0
479,2513.0
480,2513.0
481,2513.0
482,2513.0
483,2513.0
484,2513.0
485,2513.0
486,2513.0
487,2513.0
488,2513.0
489,2513.0
490,2513.0
491,2513.0
492,2513.0
493,2513.0
494,2513.0
495,2513.0
496,2513.0
497,2513.0
498,2546.0
499,2546.0
500,2546.0
501,2546.0
502,2546.0
503,2546.0
504,2546.0
505,2546.0
506,2546.0
507,2546.0
508,2546.0
509,2546.0
510,2546.0
511,2546.0
512,2546.0
513,2546.0
514,2546.0
515,2546.0
516,2546.0
517,2546.0
518,2546.0
519,2546.0
520,2546.0
521,2546.0
522,2546.0
523,2546.0
524,2589.0
525,2589.0
526,2589.0
527,2589.0
528,2589.0
529,2589.0
530,2589.0
531,2589.0
532,2589.0
533,2589.0
534,2589.0
535,2589.0
536,2589.0
537,2589.0
538,2589.0
539,2589.0
540,2589.0
541,2589.0
542,2630.0
543,2630.0
544,2630.0
545,2630.0
546,2630.0
547,2630.0
548,2630.0
549,2630.0
550,2630.0
551,2630.0
552,2630.0
553,2630.0
554,2630.0
555,2630.0
556,2630.0
557,2630.0
558,2630.0
559,2630.0
560,2668.0
561,2668.0
562,2668.0
563,2668.0
564,2668.0
565,2668.0
566,2668.0
567,2668.0
568,2668.0
569,2668.0
570,2668.0
571,2668.0
572,2668.0
573,2668.0
574,2668.0
575,2668.0
576,2668.0
577,2668.0
578,2668.0
579,2668.0
580,2668.0
581,2668.0
582,2716.0
583,2716.0
584,2716.0
585,2716.0
586,2716.0
587,2716.0
588,2732.0
589,2732.0
590,2732.0
591,2732.0
592,2732.0
593,2732.0
594,2732.0
595,2732.0
596,2732.0
597,2774.0
598,2774.0
599,2774.0
600,2774.0
601,2774.0
602,2774.0
603,2774.0
604,2774.0
605,2774.0
606,2774.0
607,2774.0
608,2774.0
609,2774.0
610,2774.0
611,2774.0
612,2774.0
613,2774.0
614,2774.0
615,2774.0
616,2774.0
617,2774.0
618,2774.0
619,2774.0
620,2774.0
621,2774.0
622,2801.0
623,2801.0
624,2801.0
625,2801.0
626,2801.0
627,2801.0
628,2801.0
629,2801.0
630,2801.0
631,2801.0
632,2801.0
633,2817.0
634,2817.0
635,2817.0
636,2817.0
637,2817.0
638,2817.0
639,2817.0
640,2817.0
641,2817.0
642,2817.0
643,2817.0
644,2824.0
645,2824.0
646,2824.0
647,2824.0
648,2824.0
649,2846.0
650,2846.0
651,2846.0
652,2846.0
653,2846.0
654,2846.0
655,2846.0
656,2846.0
657,2846.0
658,2846.0
659,2846.0
660,2846.0
661,2846.0
662,2846.0
663,2846.0
664,2848.0
665,2848.0
666,2848.0
667,2848.0
668,2848.0
669,2848.0
670,2848.0
671,2848.0
672,2848.0
673,2848.0
674,2848.0
675,2848.0
676,2848.0
677,2848.0
678,2848.0
679,2848.0
680,2848.0
681,2848.0
682,2848.0
683,2848.0
684,2855.0
685,2855.0
686,2898.0
687,2898.0
688,2898.0
689,2898.0
690,2898.0
691,2898.0
692,2898.0
693,2898.0
694,2898.0
695,2898.0
696,2898.0
697,2898.0
698,2898.0
699,2898.0
700,2898.0
701,2898.0
702,2898.0
703,2898.0
704,2898.0
705,2898.0
706,2898.0
707,2898.0
708,2898.0
709,2898.0
710,2898.0
711,2898.0
712,2898.0
713,2898.0
714,2898.0
715,2898.0
716,2898.0
717,2898.0
718,2898.0
719,2898.0
720,2898.0
721,2898.0
722,2898.0
723,2898.0
724,2898.0
725,2898.0
726,2898.0
727,2898.0
728,2946.0
729,2946.0
730,2946.0
731,2946.0
732,2946.0
733,2946.0
734,2946.0
735,2946.0
736,2946.0
737,2946.0
738,2946.0
739,2946.0
740,2974.0
741,2974.0
742,2974.0
743,2974.0
744,2974.0
745,2974.0
746,2974.0
747,2974.0
748,2974.0
749,2974.0
750,2974.0
751,2974.0
752,2974.0
753,2974.0
754,2974.0
755,2974.0
756,2974.0
757,2974.0
758,2974.0
759,2974.0
760,3013.0
761,3013.0
762,3013.0
763,3013.0
764,3013.0
765,3013.0
766,3013.0
767,3013.0
768,3013.0
769,3013.0
770,3013.0
771,3013.0
772,3013.0
773,3013.0
774,3033.0
775,3033.0
776,3033.0
777,3033.0
778,3033.0
779,3033.0
780,3033.0
781,3033.0
782,3033.0
783,3074.0
784,3074.0
785,3074.0
786,3074.0
787,3074.0
788,3074.0
789,3074.0
790,3074.0
791,3074.0
792,3074.0
793,3074.0
794,3074.0
795,3074.0
796,3074.0
797,3074.0
798,3074.0
799,3074.0
800,3074.0
801,3074.0
802,3074.0
803,3074.0
804,3074.0
805,3074.0
806,3074.0
807,3074.0
808,3074.0
809,3074.0
810,3074.0
811,3074.0
812,3074.0
813,3074.0
814,3074.0
815,3074.0
816,3074.0
817,3074.0
818,3074.0
819,3074.0
820,3074.0
821,3074.0
822,3074.0
823,3074.0
824,3074.0
825,3074.0
826,3074.0
827,3074.0
828,3074.0
829,3074.0
830,3074.0
831,3074.0
832,3074.0
833,3105.0
834,3105.0
835,3105.0
836,3105.0
837,3105.0
838,3106.0
839,3106.0
840,3106.0
841,3106.0
842,3106.0
843,3106.0
844,3106.0
845,3106.0
846,3109.0
847,3109.0
848,3109.0
849,3109.0
850,3109.0
851,3109.0
852,3109.0
853,3109.0
854,3109.0
855,3109.0
856,3109.0
857,3109.0
858,3109.0
859,3109.0
860,3109.0
861,3109.0
862,3109.0
863,3109.0
864,3109.0
865,3115.0
866,3115.0
867,3115.0
868,3115.0
869,3115.0
870,3115.0
871,3115.0
872,3115.0
873,3115.0
874,3115.0
875,3115.0
876,3115.0
877,3115.0
878,3115.0
879,3115.0
880,3115.0
881,3142.0
882,3142.0
883,3142.0
884,3144.0
885,3144.0
886,3144.0
887,3144.0
888,3144.0
889,3144.0
890,3144.0
891,3144.0
892,3144.0
893,3144.0
894,3144.0
895,3144.0
896,3193.0
897,3193.0
898,3193.0
899,3193.0
900,3193.0
901,3193.0
902,3193.0
903,3193.0
904,3193.0
905,3193.0
906,3193.0
907,3193.0
908,3193.0
909,3193.0
910,3193.0
911,3194.0
912,3194.0
913,3194.0
914,3194.0
915,3194.0
916,3194.0
917,3219.0
918,3219.0
919,3219.0
920,3219.0
921,3219.0
922,3219.0
923,3219.0
924,3219.0
925,3219.0
926,3219.0
927,3219.0
928,3219.0
929,3219.0
930,3219.0
931,3219.0
932,3219.0
933,3219.0
934,3219.0
935,3219.0
936,3219.0
937,3219.0
938,3219.0
939,3219.0
940,3219.0
941,3219.0
942,3219.0
943,3219.0
944,3219.0
945,3219.0
946,3219.0
947,3219.0
948,3219.0
949,3227.0
950,3227.0
951,3227.0
952,3227.0
953,3227.0
954,3227.0
955,3227.0
956,3227.0
957,3227.0
958,3227.0
959,3227.0
960,3227.0
961,3227.0
962,3227.0
963,3227.0
964,3227.0
965,3227.0
966,3227.0
967,3227.0
968,3227.0
969,3227.0
970,3227.0
971,3227.0
972,3227.0
973,3227.0
974,3227.0
975,3227.0
976,3247.0
977,3247.0
978,3247.0
979,3247.0
980,3247.0
981,3247.0
982,3247.0
983,3247.0
984,3247.0
985,3247.0
986,3247.0
987,3247.0
988,3247.0
989,3247.0
990,3247.0
991,3247.0
992,3247.0
993,3247.0
994,3247.0
995,3247.0
996,3247.0
997,3247.0
998,3247.0
999,3247.0
1000,3247.0
1001,3247.0
1002,3247.0
1003,3250.0
1004,3250.0
1005,3250.0
1006,3250.0
1007,3259.0
1008,3259.0
1009,3259.0
1010,3259.0
1011,3259.0
1012,3259.0
1013,3259.0
1014,3259.0
1015,3259.0
1016,3259.0
1017,3259.0
1018,3259.0
1019,3259.0
1020,3259.0
1021,3259.0
1022,3266.0
1023,3266.0
1024,3266.0
1025,3266.0
1026,3320.0
1027,3320.0
1028,3320.0
1029,3320.0
1030,3320.0
1031,3320.0
1032,3320.0
1033,3320.0
1034,3320.0
1035,3320.0
1036,3320.0
1037,3320.0
1038,3320.0
1039,3320.0
1040,3343.0
1041,3343.0
1042,3343.0
1043,3343.0
1044,3421.0
1045,3421.0
1046,3421.0
1047,3421.0
1048,3421.0
1049,3421.0
1050,3421.0
1051,3421.0
1052,3421.0
1053,3421.0
1054,3421.0
1055,3421.0
1056,3421.0
1057,3421.0
1058,3421.0
1059,3421.0
1060,3421.0
1061,3421.0
1062,3421.0
1063,3421.0
1064,3421.0
1065,3421.0
1066,3421.0
1067,3421.0
1068,3421.0
1069,3421.0
1070,3421.0
1071,3421.0
1072,3421.0
1073,3421.0
1074,3421.0
1075,3421.0
1076,3498.0
1077,3498.0
1078,3498.0
1079,3498.0
1080,3498.0
1081,3498.0
1082,3498.0
1083,3498.0
1084,3498.0
1085,3498.0
1086,3498.0
1087,3498.0
1088,3498.0
1089,3498.0
1090,3498.0
1091,3498.0
1092,3498.0
1093,3498.0
1094,3498.0
1095,3498.0
1096,3498.0
1097,3498.0
1098,3498.0
1099,3498.0
1100,3498.0
1101,3498.0
1102,3498.0
1103,3498.0
1104,3498.0
1105,3498.0
1106,3498.0
1107,3498.0
1108,3499.0
1109,3499.0
1110,3499.0
1111,3499.0
1112,3499.0
1113,3499.0
1114,3499.0
1115,3499.0
1116,3499.0
1117,3499.0
1118,3499.0
1119,3499.0
1120,3499.0
1121,3499.0
1122,3527.0
1123,3527.0
1124,3527.0
1125,3527.0
1126,3527.0
1127,3527.0
1128,3527.0
1129,3527.0
1130,3527.0
1131,3527.0
1132,3527.0
1133,3527.0
1134,3527.0
1135,3527.0
1136,3527.0
1137,3527.0
1138,3527.0
1139,3527.0
1140,3527.0
1141,3527.0
1142,3527.0
1143,3527.0
1144,3527.0
1145,3527.0
1146,3527.0
1147,3527.0
1148,3527.0
1149,3527.0
1150,3527.0
1151,3527.0
1152,3527.0
1153,3527.0
1154,3527.0
1155,3527.0
1156,3527.0
1157,3527.0
1158,3527.0
1159,3527.0
1160,3527.0
1161,3527.0
1162,3527.0
1163,3527.0
1164,3557.0
1165,3557.0
1166,3557.0
1167,3557.0
1168,3557.0
1169,3557.0
1170,3557.0
1171,3557.0
1172,3557.0
1173,3557.0
1174,3557.0
1175,3557.0
1176,3557.0
1177,3557.0
1178,3557.0
1179,3557.0
1180,3557.0
1181,3557.0
1182,3557.0
1183,3557.0
1184,3557.0
1185,3557.0
1186,3557.0
1187,3557.0
1188,3592.0
1189,3592.0
1190,3592.0
1191,3592.0
1192,3592.0
1193,3592.0
1194,3592.0
1195,3592.0
1196,3592.0
1197,3592.0
1198,3615.0
1199,3615.0
1200,3615.0
1201,3615.0
1202,3615.0
1203,3615.0
1204,3615.0
1205,3615.0
1206,3615.0
1207,3615.0
1208,3615.0
1209,3615.0
1210,3615.0
1211,3615.0
1212,3615.0
1213,3615.0
1214,3615.0
1215,3615.0
1216,3615.0
1217,3615.0
1218,3615.0
1219,3615.0
1220,3615.0
1221,3615.0
1222,3615.0
1223,3615.0
1224,3615.0
1225,3618.0
1226,3618.0
1227,3618.0
1228,3618.0
1229,3618.0
1230,3618.0
1231,3618.0
1232,3618.0
1233,3618.0
1234,3618.0
1235,3618.0
1236,3618.0
1237,3618.0
1238,3618.0
1239,3618.0
1240,3618.0
